date,time,datetime,spot,iv,CE_open,CE_high,CE_low,CE_close,CE_volume,CE_oi,PE_open,PE_high,PE_low,PE_close,PE_volume,PE_oi,Straddle_Price
06-05-2024,15:05:00,06-05-2024 15:05,22445.6,15.556765,140,140.1,130.25,133.75,695925,1977650,112.1,121.55,112.1,116.5,1152275,2296975,250.25
06-05-2024,15:10:00,06-05-2024 15:10,22441,15.817059,134.3,138.85,130.95,133.4,589075,1952300,116.9,120.5,110.15,117.7,953500,2209350,251.1
06-05-2024,15:15:00,06-05-2024 15:15,22439.5,14.807069,133.85,138.8,132.7,135,615400,1849000,117.7,119.5,112.8,116.35,812625,2093050,251.35
06-05-2024,15:20:00,06-05-2024 15:20,22445.3,14.820626,134.6,137.65,132.5,136.7,695850,1751275,117.05,118.65,111.15,113.6,821725,1975175,250.3
06-05-2024,15:25:00,06-05-2024 15:25,22458,14.850031,137.35,138.3,134.5,138.3,887275,1637425,113.9,116,107,107.8,1016925,1803050,246.1
07-05-2024,09:15:00,07-05-2024 09:15,22463.75,17.301585,140.95,148,131.05,132.85,1590125,1781525,87.95,110.55,87.95,108.55,1970950,2006225,241.4
07-05-2024,09:20:00,07-05-2024 09:20,22477.65,16.525971,132.5,137.95,109.4,112.3,2812750,7081975,108.6,130.7,105.05,128.4,2891950,5080125,240.7
07-05-2024,09:25:00,07-05-2024 09:25,22490.65,16.597188,112.5,121.55,110.6,119.2,3230575,7202350,127.6,131.3,119.5,120.9,2113600,5261000,240.1
07-05-2024,09:30:00,07-05-2024 09:30,22464.4,17.151522,117.25,142.85,113,136,2435950,2104325,121.4,127.3,101.85,106.95,2798700,2784825,242.95
07-05-2024,09:35:00,07-05-2024 09:35,22457.85,16.907444,135,138.4,130.95,132.8,696775,2173775,106.5,110.65,103,108.2,1297025,2905500,241
07-05-2024,09:40:00,07-05-2024 09:40,22468.05,17.060004,132.5,136.75,124.4,136.3,1032050,2239425,108.85,115.45,104.15,104.15,1699425,2935975,240.45
07-05-2024,09:45:00,07-05-2024 09:45,22436.75,16.919129,135.9,142.9,111.2,120.25,1946525,2323625,104.25,126.95,98.9,118.3,2444075,3026700,238.55
07-05-2024,09:50:00,07-05-2024 09:50,22425.3,17.444301,122,125.75,116.7,116.7,1421325,2409000,118.2,129.85,115.35,126.9,3850200,2785375,243.6
07-05-2024,09:55:00,07-05-2024 09:55,22412.3,17.743156,116.55,147.1,112.45,137.35,1191700,2502950,127.45,132.55,100.2,107.1,2714550,4756325,244.45
07-05-2024,10:00:00,07-05-2024 10:00,22381.55,17.210482,138.05,138.65,115.65,117.65,2710525,2980400,106.45,130.75,105.9,126.65,6771550,4547400,244.3
07-05-2024,10:05:00,07-05-2024 10:05,22405.1,17.131244,117.4,129.7,116.7,129.05,1866475,3390600,127.35,128.45,114,114.6,2758500,4714825,243.65
07-05-2024,10:10:00,07-05-2024 10:10,22398.6,17.49841,129.05,131.9,119.75,128.1,1723450,3527275,114.7,123.5,111,114.85,2592950,4939375,242.95
07-05-2024,10:15:00,07-05-2024 10:15,22385.1,17.266887,127.15,127.15,117.45,119.5,1318400,3744425,115.25,125.5,115.25,122.35,2423450,5102250,241.85
07-05-2024,10:20:00,07-05-2024 10:20,22368.25,17.201489,117.65,141.25,113,137.5,1204650,1027775,124,126.6,100,104.2,3100050,2318875,241.7
07-05-2024,10:25:00,07-05-2024 10:25,22361.5,17.10479,136.85,137.05,123.65,130.6,876225,1130075,104.9,114.85,104.5,106.55,2451375,2306925,237.15
07-05-2024,10:30:00,07-05-2024 10:30,22339.2,17.906963,131.05,137.25,117.35,117.8,964925,1271200,105,123.8,98.75,122.7,2652100,2304300,240.5
07-05-2024,10:35:00,07-05-2024 10:35,22329.8,17.666851,116.35,146.9,110.15,114.2,1407450,1465250,122.45,131.15,100.2,125.65,4238800,2076250,239.85
07-05-2024,10:40:00,07-05-2024 10:40,22332,17.100926,112.95,138.4,111.15,116,766150,1539575,126.65,133.25,103.7,127.9,1649475,2148575,243.9
07-05-2024,10:45:00,07-05-2024 10:45,22319.05,17.730953,114.5,143.7,112.8,137.5,752575,1871825,128.15,130.1,100.6,106.8,1539025,4251350,244.3
07-05-2024,10:50:00,07-05-2024 10:50,22300,17.643091,137.15,139.5,125.9,128.4,1393825,2267925,107,114.3,102.25,112.85,3599925,4264075,241.25
07-05-2024,10:55:00,07-05-2024 10:55,22344,16.899066,128.4,139.85,112.5,120.35,1802900,1880250,113.15,127.45,101.6,117.1,2391375,2188650,237.45
07-05-2024,11:00:00,07-05-2024 11:00,22325.4,17.117275,119,119.8,112.25,112.45,904075,1935900,117.9,125.35,116.85,125.3,1032200,2284025,237.75
07-05-2024,11:05:00,07-05-2024 11:05,22326.35,16.832895,138.15,140.05,107.8,113.5,1117225,2000475,101.05,128.45,97.4,121.15,1983500,2312475,234.65
07-05-2024,11:10:00,07-05-2024 11:10,22304,17.123953,139.8,141.7,123.3,123.3,1168925,2594625,97.7,110.8,96,109.2,1715525,4564125,232.5
07-05-2024,11:15:00,07-05-2024 11:15,22288.9,17.122788,126.35,126.35,113,118.6,2214025,2857525,109.75,123.5,109.75,116.25,5406400,4640750,234.85
07-05-2024,11:20:00,07-05-2024 11:20,22269.05,17.226245,118.1,144.85,114.7,137.5,1070725,532750,118,122.7,95.25,102.5,2490250,1750000,240
07-05-2024,11:25:00,07-05-2024 11:25,22266.6,17.427246,136.95,139,128,134.6,772675,666550,102.75,113.6,101,104.9,2539600,1765700,239.5
07-05-2024,11:30:00,07-05-2024 11:30,22264.05,17.467964,134.9,141,111.05,133.5,995525,806550,105,129.25,99.25,108.65,1789025,1872075,242.15
07-05-2024,11:35:00,07-05-2024 11:35,22240.6,18.44887,132.7,136.4,116.85,122.3,1017500,1012650,108.9,130.5,106.2,124.05,2994275,1863775,246.35
07-05-2024,11:40:00,07-05-2024 11:40,22272.85,18.104527,121.75,137.8,120.65,136.35,1127475,1051425,123.05,124.6,104.05,106.4,2009825,1899450,242.75
07-05-2024,11:45:00,07-05-2024 11:45,22283.9,18.212484,111.2,123.35,108,116.25,2578875,3873600,131.35,137.25,115.05,125.85,2471400,4456275,242.1
07-05-2024,11:50:00,07-05-2024 11:50,22294.7,17.827862,115.75,140.1,109.8,122.75,1682725,3905500,126.15,134.9,103.8,117.8,2045600,4524850,240.55
07-05-2024,11:55:00,07-05-2024 11:55,22272.3,17.703567,122.5,143.35,112.55,139.05,1376975,932475,117.75,129,101.8,105.25,1741825,2327025,244.3
07-05-2024,12:00:00,07-05-2024 12:00,22272.2,17.773613,138.2,139.6,129.8,139.05,709350,973875,105.7,112.45,104.1,104.1,2109525,2389625,243.15
07-05-2024,12:05:00,07-05-2024 12:05,22264.2,17.115932,114.2,140.45,111.9,130.45,852975,1033500,128.2,132.15,104.8,112.45,1268200,2406475,242.9
07-05-2024,12:10:00,07-05-2024 12:10,22279.65,17.544731,130.1,132.9,107.4,115.7,1134575,4350450,112.3,136.5,109.15,126.45,1808100,4403700,242.15
07-05-2024,12:15:00,07-05-2024 12:15,22292.05,16.962435,115,121.5,112.65,117.85,1708425,4444450,127.8,130.95,119.45,123.75,1226350,4452950,241.6
07-05-2024,12:20:00,07-05-2024 12:20,22299.3,16.921756,117.8,122.65,112.8,121.2,1536775,4474225,123.05,128,117.3,118.65,1389850,4531700,239.85
07-05-2024,12:25:00,07-05-2024 12:25,22295.1,16.962243,120.35,124.55,116.8,119.2,1683575,4680550,118.25,122.75,116.6,121.3,1303950,4789250,240.5
07-05-2024,12:30:00,07-05-2024 12:30,22281.5,18.367729,120.1,121.45,112.2,112.4,1180450,4675850,120.4,128.1,118.8,127.3,1458825,4860850,239.7
07-05-2024,12:35:00,07-05-2024 12:35,22260.45,17.896133,111.7,137.2,109.45,129.65,946600,1035000,127.6,130.65,103.4,109.7,1849225,2507650,239.35
07-05-2024,12:40:00,07-05-2024 12:40,22253,18.255772,129.65,131.95,120.55,121.75,666250,1147700,110,116.85,106.3,115.55,1684075,2428950,237.3
07-05-2024,12:45:00,07-05-2024 12:45,22270.65,16.487326,122,129.15,120.6,128.9,533800,1246125,115.65,117.25,106.65,107.3,1605400,2453625,236.2
07-05-2024,12:50:00,07-05-2024 12:50,22242.85,18.964221,128.4,131.2,109.55,110.85,1058600,1280850,107.45,125.7,104.5,125.05,2213250,2477800,235.9
07-05-2024,12:55:00,07-05-2024 12:55,22260.4,16.482983,110,123.75,109.5,123.1,943700,1362300,124.45,127.35,111.35,112.75,1957150,2525150,235.85
07-05-2024,13:00:00,07-05-2024 13:00,22245.25,18.401432,123.4,125.4,114.6,115.05,603425,1333025,112.3,121.5,110.7,119.9,1198375,2576875,234.95
07-05-2024,13:05:00,07-05-2024 13:05,22242.7,18.661077,114.55,119.6,109.9,113.25,680900,1413125,120.45,127.75,114.4,122.8,1796900,2539950,236.05
07-05-2024,13:10:00,07-05-2024 13:10,22239.7,16.481526,114,119,112,112,669675,1528650,122,124.25,114.8,124.2,1450625,2544050,236.2
07-05-2024,13:15:00,07-05-2024 13:15,22260.05,18.012115,111.8,124.35,107.85,123.75,958450,1660850,124.7,126,108.95,109.95,1995675,2556950,233.7
07-05-2024,13:20:00,07-05-2024 13:20,22260.2,17.856774,123.8,134.95,102.55,122.8,1822850,1585375,109.65,132.75,98,108.75,1894375,2374875,231.55
07-05-2024,13:25:00,07-05-2024 13:25,22283.9,17.040575,122.6,130.4,103.7,112.8,1681350,5348900,109.3,130,101.75,118,1423175,4227750,230.8
07-05-2024,13:30:00,07-05-2024 13:30,22285.7,16.818221,113.15,117.45,106,112.1,2539975,5201925,117.2,127.75,114.05,120.3,1946925,4258250,232.4
07-05-2024,13:35:00,07-05-2024 13:35,22312.5,16.532733,112,128,112,124,3926875,5155150,120.2,120.2,98.4,102.1,2657350,4280750,226.1
07-05-2024,13:40:00,07-05-2024 13:40,22324.45,17.176584,123.8,130.15,118.85,127,3504275,4901050,102.05,106.9,95.3,97.6,2282250,4485375,224.6
07-05-2024,13:45:00,07-05-2024 13:45,22314.65,16.05219,125.65,129.95,94.2,121.75,2388525,4665875,98,132.7,95.4,102.55,1809400,4743025,224.3
07-05-2024,13:50:00,07-05-2024 13:50,22305.05,16.515339,121.3,121.8,111.05,119.6,2397600,4646900,102.95,112.65,102.4,104.2,2819125,4814325,223.8
07-05-2024,13:55:00,07-05-2024 13:55,22311.2,16.16717,119.55,126.1,115.15,120.45,1839150,4755700,104.55,110.3,99,103.25,1922775,4890175,223.7
07-05-2024,14:00:00,07-05-2024 14:00,22326.8,16.206464,120.65,129.25,102,103.25,1754175,2804125,103.55,121.4,94.1,120.55,1388900,1433200,223.8
07-05-2024,14:05:00,07-05-2024 14:05,22324,16.228423,128.25,129.8,117,127.65,2195225,4700500,95.4,104.15,93.1,98.5,2086900,5091150,226.15
07-05-2024,14:10:00,07-05-2024 14:10,22320.55,16.283037,127.45,127.5,118.8,126,1399200,4657350,98.45,105.65,96.75,96.75,1533975,5280475,222.75
07-05-2024,14:15:00,07-05-2024 14:15,22315.15,16.020017,125.9,125.95,115.25,121.2,1568025,4750300,96.8,105.85,96.8,100.25,1510725,5399125,221.45
07-05-2024,14:20:00,07-05-2024 14:20,22277.6,17.667632,121.6,122.25,96.35,100.15,3034725,4748250,100.1,126.45,100.1,122.6,4906925,5499075,222.75
07-05-2024,14:25:00,07-05-2024 14:25,22260.45,15.149732,99.65,124.5,94.4,112.45,1906550,1071750,123.55,129.8,99.05,108.4,4142150,2612800,220.85
07-05-2024,14:30:00,07-05-2024 14:30,22288,17.406888,112.1,119.3,93.55,102.65,2137350,5151750,108.45,127.55,99.4,115.45,2891075,4974900,218.1
07-05-2024,14:35:00,07-05-2024 14:35,22315.8,16.255008,103.2,123.15,98.9,122.7,3740600,5162075,115.3,121.3,94.25,95,3157350,5053550,217.7
07-05-2024,14:40:00,07-05-2024 14:40,22301,16.33852,121.5,127.45,116.25,117.6,3091800,4699750,95.3,103.15,92.5,101.85,3143825,5268750,219.45
07-05-2024,14:45:00,07-05-2024 14:45,22313.8,16.456611,117.85,123.25,114,122.35,1678325,4687000,101.75,103.9,96.1,96.55,1735075,5229300,218.9
07-05-2024,14:50:00,07-05-2024 14:50,22302.15,16.133673,122.95,129.85,114.1,114.3,2580875,4492825,97,100.5,87.75,100,2747975,5231125,214.3
07-05-2024,14:55:00,07-05-2024 14:55,22292.1,16.336711,114.4,120.85,105.45,110.35,2603200,4403825,99.9,109.25,92.65,104.45,3461175,5193050,214.8
07-05-2024,15:00:00,07-05-2024 15:00,22311.2,16.646329,110.6,122.9,110.6,115.7,2511650,4647275,103.9,104.2,94.2,98.75,2551775,5252650,214.45
07-05-2024,15:05:00,07-05-2024 15:05,22295.95,15.35042,118.45,119.4,99.75,105.6,2559100,4579150,97.15,115.15,95.85,109.25,3637600,5166125,214.85
07-05-2024,15:10:00,07-05-2024 15:10,22308.7,15.388713,105.35,114.6,105.35,112.45,2232800,4635750,108.35,109.8,100.7,103.4,2231575,5093875,215.85
07-05-2024,15:15:00,07-05-2024 15:15,22308.5,16.813044,112.5,117.6,109.65,116.15,1949325,4502325,103.6,106.7,97.9,100.85,1753400,5051875,217
07-05-2024,15:20:00,07-05-2024 15:20,22309.25,17.016337,116.65,117.8,109.9,112.9,1864625,4511275,100.85,105,99.55,101.75,1637775,4946250,214.65
07-05-2024,15:25:00,07-05-2024 15:25,22304.5,15.416088,112.8,113.85,108.1,110.1,1911100,4334950,102.35,106,101.6,104.35,1740250,4387950,214.45
08-05-2024,09:15:00,08-05-2024 09:15,22224.45,19.90334,160,160,108,120.35,4463450,2170450,68,105.45,64.65,88.4,7863900,3926900,208.75
08-05-2024,09:20:00,08-05-2024 09:20,22246.7,20.542103,121.95,122.25,94.35,103,3586150,1750200,87.4,113.5,86,104.7,3252975,2324825,207.7
08-05-2024,09:25:00,08-05-2024 09:25,22232.9,19.774718,103.85,121.1,91.9,98.55,4136725,1898225,103.5,120.05,91.6,107.5,3911875,2672325,206.05
08-05-2024,09:30:00,08-05-2024 09:30,22255.25,19.967115,124.8,127.4,91.05,106.65,2739625,2198350,82.6,114.9,82.05,97.3,3492575,3128200,203.95
08-05-2024,09:35:00,08-05-2024 09:35,22262.5,19.140195,107.45,109.65,98.65,109.55,1747250,2448925,96.5,103.2,91.3,91.3,1710375,3387050,200.85
08-05-2024,09:40:00,08-05-2024 09:40,22256.1,18.644024,109.25,111.5,93.9,103.45,1900500,2503250,91,104.8,89.05,94.55,2292075,3490700,198
08-05-2024,09:45:00,08-05-2024 09:45,22254.5,19.093886,102.5,113.55,99.45,103.35,2283450,2643400,94.3,96.45,84.9,92.75,2611925,3768075,196.1
08-05-2024,09:50:00,08-05-2024 09:50,22230.65,18.969529,102.75,104.25,92.7,93.95,1536225,2861525,92.6,103.85,91.75,103.85,2208850,3913350,197.8
08-05-2024,09:55:00,08-05-2024 09:55,22244.1,18.189929,93.2,101.9,89.85,99.3,1920650,2897425,105.25,108.95,91.45,92.9,2768275,3730225,192.2
08-05-2024,10:00:00,08-05-2024 10:00,22247.75,19.296964,99.7,109.65,97.9,101.9,2111050,2914050,92.3,93.4,81.45,89.4,2695425,3998550,191.3
08-05-2024,10:05:00,08-05-2024 10:05,22283.75,19.64912,101.95,117.1,88.3,96.8,5752075,6545425,89.4,103.75,76.15,95.5,4334225,4921975,192.3
08-05-2024,10:10:00,08-05-2024 10:10,22279.7,20.247061,98.55,105.8,93.4,97.75,4466775,6663925,94.35,98.85,90.95,95.25,2915350,5196175,193
08-05-2024,10:15:00,08-05-2024 10:15,22270.35,20.436668,125.3,125.3,115.15,119.2,1633875,2551950,72.6,79.3,72.6,76.3,1998075,4146100,195.5
08-05-2024,10:20:00,08-05-2024 10:20,22224.3,19.477593,119.75,122,93.55,116.1,3598775,2909850,76.25,93.8,70.95,72.65,7038575,6075450,188.75
08-05-2024,10:25:00,08-05-2024 10:25,22211.65,18.035327,115.75,118.45,86.7,104.95,1974125,3037125,72.6,102.5,70.75,82.75,4618225,6276675,187.7
08-05-2024,10:30:00,08-05-2024 10:30,22202.95,18.725714,105.35,110.85,84.6,95.75,3490500,3774625,81.8,101.3,75.35,90.25,8058575,5707475,186
08-05-2024,10:35:00,08-05-2024 10:35,22212.35,17.987688,95.7,103.2,93.05,101.6,2350700,4093575,89.4,92.9,81.85,82.3,3725150,5804075,183.9
08-05-2024,10:40:00,08-05-2024 10:40,22202.5,17.648343,101.1,104.85,93.15,98.25,2261850,4206300,82.8,92.05,78.95,84.75,3379000,6002375,183
08-05-2024,10:45:00,08-05-2024 10:45,22210.05,18.119227,97.6,103.85,96.85,100.75,1326425,4316075,84.95,87.25,80.45,83.5,2205000,6187550,184.25
08-05-2024,10:50:00,08-05-2024 10:50,22205.5,17.792088,100.35,102.5,93.9,96.55,1366150,4486000,83.6,90.55,82,86.35,2632075,6275375,182.9
08-05-2024,10:55:00,08-05-2024 10:55,22221.3,17.90861,96.75,110.75,76,105.5,2918425,4302150,85.9,107.35,71.15,75.65,3100125,6159400,181.15
08-05-2024,11:00:00,08-05-2024 11:00,22231.25,17.573011,105,108.1,79.95,83.9,1310275,3040250,75.45,100.35,73.05,94.7,1483500,2875525,178.6
08-05-2024,11:05:00,08-05-2024 11:05,22231.7,17.067611,83.65,86.6,78.2,80.7,1371425,3097225,94.6,101.55,91.55,97.85,1061675,2836175,178.55
08-05-2024,11:10:00,08-05-2024 11:10,22235,17.263795,104.75,108.65,77.05,83.15,1329800,3169625,74.95,101.75,71.65,94.85,1296450,2966200,178
08-05-2024,11:15:00,08-05-2024 11:15,22286.6,18.087499,84,102.6,78,88.15,4803275,7509425,94.1,100.9,75.7,89.95,2880350,4106950,178.1
08-05-2024,11:20:00,08-05-2024 11:20,22273.35,19.386731,88.55,114.6,81.45,113.5,3377800,2650800,88.5,97.1,69.7,70.8,2308850,3391600,184.3
08-05-2024,11:25:00,08-05-2024 11:25,22265.3,16.83689,113.75,113.75,95.2,104.7,1992375,2639825,70.6,83.3,70.6,73.8,2299125,3455525,178.5
08-05-2024,11:30:00,08-05-2024 11:30,22261.1,17.61564,103.6,109.75,96.55,97.7,1635225,2689825,74.4,79.5,70.9,79.35,1515450,3524500,177.05
08-05-2024,11:35:00,08-05-2024 11:35,22276.35,17.751919,98,105.6,78.65,80.95,1321375,7253550,78.9,99.2,72.5,96.8,1030475,4824000,177.75
08-05-2024,11:40:00,08-05-2024 11:40,22278.15,18.310458,107.25,109.5,77.5,84.45,2042600,7323825,72.9,100,71.1,94.6,1098025,4876000,179.05
08-05-2024,11:45:00,08-05-2024 11:45,22313.9,19.636806,84.25,121.9,82.6,109.05,8949225,6430975,94.95,96.2,67.25,71.65,5035175,5347375,180.7
08-05-2024,11:50:00,08-05-2024 11:50,22289.75,19.913972,109.2,118.5,95.1,97.8,5071550,6238850,71.95,84.45,68.9,82.35,4643325,5699725,180.15
08-05-2024,11:55:00,08-05-2024 11:55,22307.8,20.813649,97.75,112.35,96.45,111.35,3452175,6347650,82.2,82.8,70.9,71.7,2401350,6121025,183.05
08-05-2024,12:00:00,08-05-2024 12:00,22296.3,15.486229,111.55,112.55,102,105.8,2285575,6497500,71.8,78.4,70.1,75.45,1934625,6266525,181.25
08-05-2024,12:05:00,08-05-2024 12:05,22320.85,22.229907,106.1,132.3,105.8,125,4753150,6463825,74.75,75.8,60.65,64.25,3136750,6277000,189.25
08-05-2024,12:10:00,08-05-2024 12:10,22331.75,14.403732,124.95,128.35,92.75,102.45,3857200,2871375,63.9,85.85,62.55,77.4,2191425,1734925,179.85
08-05-2024,12:15:00,08-05-2024 12:15,22344.55,14.880562,103.3,115,96.05,111.95,2438075,2972250,77.2,81.6,71,73.15,1357850,1816925,185.1
08-05-2024,12:20:00,08-05-2024 12:20,22336.2,14.414757,110.7,121.85,103.85,105.2,3558575,2770975,73.35,75.9,66.6,74.95,2250750,2020250,180.15
08-05-2024,12:25:00,08-05-2024 12:25,22326.05,21.505008,105.25,131.9,94.7,98.1,2623625,2705925,74.7,83.55,58.75,80.15,3494000,2198175,178.25
08-05-2024,12:30:00,08-05-2024 12:30,22304.75,15.419856,98.1,131.85,95.5,110.6,2828200,5087325,80.35,82.8,57.35,70.4,3754550,6981275,181
08-05-2024,12:35:00,08-05-2024 12:35,22314,15.614455,111,118.2,106.85,111.45,2321175,5204650,69.95,72.4,62.1,66.95,2987325,6882625,178.4
08-05-2024,12:40:00,08-05-2024 12:40,22319.7,15.321031,112.4,123.1,108.3,119.15,2133750,5321750,66.95,70.2,60.7,62.85,1957600,6874275,182
08-05-2024,12:45:00,08-05-2024 12:45,22346.1,14.857057,118.65,124.4,93.25,106.4,2938575,3194025,63.4,82.3,59.9,71.65,1889675,2415250,178.05
08-05-2024,12:50:00,08-05-2024 12:50,22340.65,15.170533,106.2,112.3,96.85,97.35,3357950,3186375,71.45,75.95,67.05,75.8,2033600,2451125,173.15
08-05-2024,12:55:00,08-05-2024 12:55,22337.4,15.263808,97.4,108,90.65,95,1966325,3226125,75.15,81,68.4,77.8,2224775,2520025,172.8
08-05-2024,13:00:00,08-05-2024 13:00,22324.8,15.965222,94.6,119.3,85.35,113.25,1935975,4976000,78,84.75,60.6,63.3,2263150,7169600,176.55
08-05-2024,13:05:00,08-05-2024 13:05,22346.9,14.899787,86.5,103.4,86.5,102.25,1762175,3496850,84.2,84.2,70.15,71.05,1417425,2598375,173.3
08-05-2024,13:10:00,08-05-2024 13:10,22336.8,14.538742,102.35,105.35,91.75,95.75,1682875,3444150,71.3,77.2,69.05,74.25,1246900,2709625,170
08-05-2024,13:15:00,08-05-2024 13:15,22354.35,14.910762,95.95,109.65,93.8,104.3,2215900,3496050,74.1,75.6,63,67.3,1753175,2822600,171.6
08-05-2024,13:20:00,08-05-2024 13:20,22365.75,21.39785,104.15,117.5,95.2,115.75,3016225,3447725,67.5,74,58.1,59.25,1902675,2773525,175
08-05-2024,13:25:00,08-05-2024 13:25,22354.55,20.468886,116,116.2,103.2,105.15,2665600,3352875,59.75,64.75,57.65,62.95,1860850,2827725,168.1
08-05-2024,13:30:00,08-05-2024 13:30,22348.9,20.692275,105.55,111.4,98.7,103.15,1756300,3270125,62.6,69.2,59.95,66.6,1870900,2849775,169.75
08-05-2024,13:35:00,08-05-2024 13:35,22313.75,15.532669,103.3,126,87,106.1,4478250,4693125,66.05,78.65,52.3,65.35,7698125,6749850,171.45
08-05-2024,13:40:00,08-05-2024 13:40,22314.3,19.27134,79.15,115.2,79.15,103.8,2398575,4943800,87.45,87.45,58.3,67.35,3602275,6799925,171.15
08-05-2024,13:45:00,08-05-2024 13:45,22279.95,19.234516,105.15,107.35,79.75,86,3037575,5004175,66.15,88.9,64.8,81.4,6273700,6466625,167.4
08-05-2024,13:50:00,08-05-2024 13:50,22285.6,18.126609,112.1,112.1,75.7,83.25,3717375,5396550,62.2,92.45,62.05,80.25,4915625,6212850,163.5
08-05-2024,13:55:00,08-05-2024 13:55,22298.45,17.780063,82.35,105.6,82.35,87.85,4925525,5533350,79.8,79.8,60.05,72.3,4682450,6280375,160.15
08-05-2024,14:00:00,08-05-2024 14:00,22314.5,15.731247,88.7,99.7,86.75,96.55,2519900,5628775,71.65,73.45,63.1,65.4,2269550,6439575,161.95
08-05-2024,14:05:00,08-05-2024 14:05,22290.6,16.077821,96.8,97.05,77.4,81.6,3591475,5620025,65.25,82.45,64.7,78.4,4207825,6530825,160
08-05-2024,14:10:00,08-05-2024 14:10,22275.25,15.094705,79.7,83.45,73.85,76.3,2850900,5976750,79.9,85.5,75.4,81.6,3465125,6565825,157.9
08-05-2024,14:15:00,08-05-2024 14:15,22262.05,16.139095,75.8,107.6,74.65,93,2282125,1539225,82.1,84.35,57.1,67.95,3932575,3343250,160.95
08-05-2024,14:20:00,08-05-2024 14:20,22260.55,15.383548,92.05,93.7,81.55,91.85,2761150,1926425,69.3,77.65,64.3,64.95,4638325,3260100,156.8
08-05-2024,14:25:00,08-05-2024 14:25,22264.75,15.347586,92.15,100.7,88,93.95,2440275,1979600,65,69.85,56.45,62.75,2709775,3385075,156.7
08-05-2024,14:30:00,08-05-2024 14:30,22272.85,15.32698,93.5,102.55,71.5,100.4,2316250,2076750,62.6,81.7,57.4,58.95,2064225,3409625,159.35
08-05-2024,14:35:00,08-05-2024 14:35,22255.2,17.846264,72.8,107.15,71.75,90.25,2052975,2022450,81.2,81.9,53.9,65.7,2450150,3430350,155.95
08-05-2024,14:40:00,08-05-2024 14:40,22290.55,17.999419,91.35,98.7,71.55,83.55,3533550,6980700,64.15,80.55,58.6,66.85,3314025,6356475,150.4
08-05-2024,14:45:00,08-05-2024 14:45,22300.3,13.933084,84.45,87.95,73.35,87,4536975,6884050,66.6,75.4,61.95,62.55,3356525,6347375,149.55
08-05-2024,14:50:00,08-05-2024 14:50,22300.4,16.679584,87.7,89.6,73.95,82,4485600,6852500,64,72.5,61.5,65.2,2840375,6438200,147.2
08-05-2024,14:55:00,08-05-2024 14:55,22293.5,14.47793,81.95,81.95,70.85,78,2867725,6850175,65.6,76.55,65.6,68.25,2768950,6401050,146.25
08-05-2024,15:00:00,08-05-2024 15:00,22302.25,15.156267,78.5,92,73.45,79.55,5738200,6746375,68.05,72.4,56.55,67.05,4128025,6244775,146.6
08-05-2024,15:05:00,08-05-2024 15:05,22292.7,15.408368,77.6,78.4,67.35,71.7,3887425,6783475,68.8,77.95,66.05,72.4,3419450,6176100,144.1
08-05-2024,15:10:00,08-05-2024 15:10,22301.95,16.081706,73,77.2,70.55,73.4,2896250,6934900,71.15,74.3,66.75,71.3,2569500,6166450,144.7
08-05-2024,15:15:00,08-05-2024 15:15,22296.9,15.763297,73.35,74.3,71,71.85,2582975,6730600,71.5,73,69.55,72.15,2377200,5945525,144
08-05-2024,15:20:00,08-05-2024 15:20,22312.35,14.346107,71.9,77.9,71.5,76.6,3105050,6556925,72.3,72.6,59.8,61.75,2841500,5802850,138.35
08-05-2024,15:25:00,08-05-2024 15:25,22306.75,14.90446,76.75,77.2,73.3,76.05,3406275,6192325,62.2,65.25,61.7,65,3063425,5547800,141.05
08-05-2024,15:30:00,08-05-2024 15:30,22306.75,14.888583,75.95,75.95,75.95,75.95,7700,6192325,65.2,65.2,65.2,65.2,3650,5547800,141.15
09-05-2024,09:15:00,09-05-2024 09:15,22300.15,27.812071,49.7,75,44.5,66.6,17394050,9855150,87,87.05,61.65,67.3,13827850,8219525,133.9
09-05-2024,09:20:00,09-05-2024 09:20,22268.4,28.938097,64.9,85.55,50.85,78.25,11717025,3591900,67.3,97,59.15,65.3,13813575,4347800,143.55
09-05-2024,09:25:00,09-05-2024 09:25,22233.65,34.282828,77.45,80.5,60.45,61.85,8584200,4458925,65.7,90,62.85,87.35,13903575,4342800,149.2
09-05-2024,09:30:00,09-05-2024 09:30,22255.2,27.091166,62.7,70.8,60.05,66,7243075,5746675,85.85,85.85,70.4,74.55,9454800,5490475,140.55
09-05-2024,09:35:00,09-05-2024 09:35,22239.35,32.979602,66.4,73.3,46.15,55.05,10500825,6462400,73.85,95.05,63.7,80.3,11918750,6046500,135.35
09-05-2024,09:40:00,09-05-2024 09:40,22246.45,24.278262,55,59.75,49.35,54.25,7793825,7321800,79.6,82.7,72.6,72.75,7460675,6819775,127
09-05-2024,09:45:00,09-05-2024 09:45,22227.05,31.589069,53.35,58.2,42.25,44.6,9921350,8820750,75.1,82.65,68.8,82.65,7670375,7370825,127.25
09-05-2024,09:50:00,09-05-2024 09:50,22250.85,22.637944,45,55.55,44.55,51.95,8395150,9633775,81,84,62.95,66.35,7936850,7922225,118.3
09-05-2024,09:55:00,09-05-2024 09:55,22220.55,23.154184,52.4,67.75,36.6,63.2,13070750,6598625,67.7,83.6,52.85,58.1,13684725,11036850,121.3
